Player0: NOK-AV
Player1: NOK-AV
Win average: 0.6956521739130435
Win average: 0.6918918918918919
Win average: 0.6935483870967742
Win average: 0.6951871657754011
Win average: 0.6914893617021277
Win average: 0.6931216931216931
Win average: 0.6947368421052632
Win average: 0.6910994764397905
Win average: 0.6875
Win average: 0.6839378238341969
Win average: 0.6855670103092784
Win average: 0.6820512820512821
Win average: 0.6836734693877551
Win average: 0.6852791878172588
Win average: 0.6868686868686869
Win average: 0.6884422110552764
Win average: 0.69
Win average: 0.6865671641791045
Win average: 0.6831683168316832
Win average: 0.6798029556650246
Win average: 0.6813725490196079
Win average: 0.6829268292682927
Win average: 0.6844660194174758
Win average: 0.6859903381642513
Win average: 0.6875
Win average: 0.6889952153110048
Win average: 0.6857142857142857
Win average: 0.6824644549763034
Win average: 0.6839622641509434
Win average: 0.6807511737089202
Win average: 0.677570093457944
Win average: 0.6790697674418604
Win average: 0.6805555555555556
Win average: 0.6820276497695853
Win average: 0.6788990825688074
Win average: 0.680365296803653
Win average: 0.6818181818181818
Win average: 0.6787330316742082
Win average: 0.6756756756756757
Win average: 0.6771300448430493
Win average: 0.6785714285714286
Win average: 0.68
Win average: 0.6814159292035398
Win average: 0.6828193832599119
Win average: 0.6842105263157895
Win average: 0.6855895196506551
Win average: 0.6869565217391305
Win average: 0.6883116883116883
Win average: 0.6896551724137931
Win average: 0.6866952789699571
Win average: 0.688034188034188
Win average: 0.6893617021276596
Win average: 0.6864406779661016
Win average: 0.6877637130801688
Win average: 0.6890756302521008
Win average: 0.6903765690376569
Win average: 0.6916666666666667
Win average: 0.6929460580912863
Win average: 0.6942148760330579
Win average: 0.691358024691358
Win average: 0.6885245901639344
Win average: 0.689795918367347
Win average: 0.6910569105691057
Win average: 0.6923076923076923
Win average: 0.6935483870967742
Win average: 0.6907630522088354
Win average: 0.692
Win average: 0.6892430278884463
Win average: 0.6904761904761905
Win average: 0.691699604743083
Win average: 0.6929133858267716
Win average: 0.6941176470588235
Win average: 0.69140625
Win average: 0.6926070038910506
Win average: 0.689922480620155
Win average: 0.6911196911196911
Win average: 0.6923076923076923
Win average: 0.6896551724137931
Win average: 0.6908396946564885
Win average: 0.688212927756654
Win average: 0.6893939393939394
Win average: 0.690566037735849
Win average: 0.6917293233082706
Win average: 0.6928838951310862
Win average: 0.6940298507462687
Win average: 0.6914498141263941
Win average: 0.6925925925925925
Win average: 0.6900369003690037
Win average: 0.6911764705882353
Win average: 0.6886446886446886
Win average: 0.6897810218978102
Win average: 0.6909090909090909
Win average: 0.6920289855072463
Win average: 0.6895306859205776
Win average: 0.6906474820143885
Win average: 0.6917562724014337
Win average: 0.6892857142857143
Win average: 0.6868327402135231
Win average: 0.6879432624113475
Win average: 0.6890459363957597
Win average: 0.6901408450704225
Win average: 0.6877192982456141
Win average: 0.6853146853146853
Win average: 0.6829268292682927
Win average: 0.6840277777777778
Win average: 0.6816608996539792
Win average: 0.6827586206896552
Win average: 0.6838487972508591
Win average: 0.684931506849315
Win average: 0.6860068259385665
Win average: 0.6870748299319728
Win average: 0.688135593220339
Win average: 0.6891891891891891
Win average: 0.6902356902356902
Win average: 0.6879194630872483
Win average: 0.6889632107023411
Win average: 0.6866666666666666
--------------- Score average: 44.85333333333333	Deviation: 91.9775615148729
--------------- Win average: 0.6866666666666666
AI GAME TEST RESULT: 0.68666667
--- units: 32
Units on each side: 96
Win average: 1.0
Win average: 1.0
Win average: 0.6666666666666666
Win average: 0.5
Win average: 0.6
Win average: 0.5
Win average: 0.42857142857142855
Win average: 0.5
Win average: 0.4444444444444444
Win average: 0.5
Win average: 0.5454545454545454
Win average: 0.5
Win average: 0.5384615384615384
Win average: 0.5714285714285714
Win average: 0.5333333333333333
Win average: 0.5625
Win average: 0.5294117647058824
Win average: 0.5
Win average: 0.5263157894736842
Win average: 0.55
Win average: 0.5238095238095238
Win average: 0.5454545454545454
Win average: 0.5217391304347826
Win average: 0.5
Win average: 0.48
Win average: 0.5
Win average: 0.48148148148148145
Win average: 0.4642857142857143
Win average: 0.4827586206896552
Win average: 0.5
Win average: 0.4838709677419355
Win average: 0.5
Win average: 0.5151515151515151
Win average: 0.5
Win average: 0.5142857142857142
Win average: 0.5
Win average: 0.4864864864864865
Win average: 0.47368421052631576
Win average: 0.46153846153846156
Win average: 0.475
Win average: 0.4878048780487805
Win average: 0.5
Win average: 0.4883720930232558
Win average: 0.4772727272727273
Win average: 0.4666666666666667
Win average: 0.45652173913043476
Win average: 0.46808510638297873
Win average: 0.4791666666666667
Win average: 0.46938775510204084
Win average: 0.46
Win average: 0.47058823529411764
Win average: 0.46153846153846156
Win average: 0.4528301886792453
Win average: 0.46296296296296297
Win average: 0.4727272727272727
Win average: 0.4642857142857143
Win average: 0.47368421052631576
Win average: 0.4827586206896552
Win average: 0.4915254237288136
Win average: 0.48333333333333334
Win average: 0.47540983606557374
Win average: 0.4838709677419355
Win average: 0.47619047619047616
Win average: 0.484375
Win average: 0.47692307692307695
Win average: 0.48484848484848486
Win average: 0.4925373134328358
Win average: 0.5
Win average: 0.4927536231884058
Win average: 0.4857142857142857
Win average: 0.49295774647887325
Win average: 0.4861111111111111
Win average: 0.4931506849315068
Win average: 0.4864864864864865
Win average: 0.48
Win average: 0.4868421052631579
Win average: 0.4935064935064935
Win average: 0.48717948717948717
Win average: 0.4936708860759494
Win average: 0.5
Win average: 0.49382716049382713
Win average: 0.4878048780487805
Win average: 0.4819277108433735
Win average: 0.47619047619047616
Win average: 0.47058823529411764
Win average: 0.47674418604651164
Win average: 0.4827586206896552
Win average: 0.4772727272727273
Win average: 0.47191011235955055
Win average: 0.4777777777777778
Win average: 0.4835164835164835
Win average: 0.4782608695652174
Win average: 0.4731182795698925
Win average: 0.46808510638297873
Win average: 0.4631578947368421
Win average: 0.46875
Win average: 0.4639175257731959
Win average: 0.45918367346938777
Win average: 0.45454545454545453
Win average: 0.45
Win average: 0.44554455445544555
Win average: 0.45098039215686275
Win average: 0.44660194174757284
Win average: 0.4519230769230769
Win average: 0.44761904761904764
Win average: 0.44339622641509435
Win average: 0.4485981308411215
Win average: 0.4537037037037037
Win average: 0.45871559633027525
Win average: 0.45454545454545453
Win average: 0.4594594594594595
Win average: 0.4642857142857143
Win average: 0.4690265486725664
Win average: 0.47368421052631576
Win average: 0.46956521739130436
Win average: 0.47413793103448276
Win average: 0.4700854700854701
Win average: 0.4745762711864407
Win average: 0.47058823529411764
Win average: 0.475
Win average: 0.47107438016528924
Win average: 0.4672131147540984
Win average: 0.4634146341463415
Win average: 0.46774193548387094
Win average: 0.464
Win average: 0.46825396825396826
Win average: 0.47244094488188976
Win average: 0.46875
Win average: 0.4728682170542636
Win average: 0.47692307692307695
Win average: 0.48091603053435117
Win average: 0.48484848484848486
Win average: 0.48120300751879697
Win average: 0.48507462686567165
Win average: 0.4888888888888889
Win average: 0.49264705882352944
Win average: 0.48905109489051096
Win average: 0.4855072463768116
Win average: 0.48201438848920863
Win average: 0.4857142857142857
Win average: 0.48226950354609927
Win average: 0.4859154929577465
Win average: 0.48951048951048953
Win average: 0.4930555555555556
Win average: 0.4896551724137931
Win average: 0.4863013698630137
Win average: 0.48299319727891155
Win average: 0.4864864864864865
Win average: 0.4899328859060403
Win average: 0.49333333333333335
Win average: 0.4966887417218543
Win average: 0.5
Win average: 0.5032679738562091
Win average: 0.5064935064935064
Win average: 0.5032258064516129
Win average: 0.5064102564102564
Win average: 0.5095541401273885
Win average: 0.5126582278481012
Win average: 0.5157232704402516
Win average: 0.51875
Win average: 0.5217391304347826
Win average: 0.5246913580246914
Win average: 0.5276073619631901
Win average: 0.524390243902439
Win average: 0.5272727272727272
Win average: 0.5301204819277109
Win average: 0.5329341317365269
Win average: 0.5357142857142857
Win average: 0.5384615384615384
Win average: 0.5411764705882353
Win average: 0.543859649122807
Win average: 0.5465116279069767
Win average: 0.5491329479768786
Win average: 0.5517241379310345
Win average: 0.5542857142857143
Win average: 0.5511363636363636
Win average: 0.5536723163841808
Win average: 0.5561797752808989
Win average: 0.5586592178770949
Win average: 0.5555555555555556
Win average: 0.5524861878453039
Win average: 0.554945054945055
Win average: 0.5573770491803278
Win average: 0.5597826086956522
Win average: 0.5567567567567567
Win average: 0.5591397849462365
Win average: 0.5614973262032086
Win average: 0.5585106382978723
Win average: 0.5608465608465608
Win average: 0.5578947368421052
Win average: 0.5549738219895288
Win average: 0.5572916666666666
Win average: 0.5595854922279793
Win average: 0.5618556701030928
Win average: 0.558974358974359
Win average: 0.5612244897959183
Win average: 0.5583756345177665
Win average: 0.5606060606060606
Win average: 0.5628140703517588
Win average: 0.565
Win average: 0.5671641791044776
Win average: 0.5693069306930693
Win average: 0.5665024630541872
Win average: 0.5686274509803921
Win average: 0.5707317073170731
Win average: 0.5728155339805825
Win average: 0.5748792270531401
Win average: 0.5769230769230769
Win average: 0.5741626794258373
Win average: 0.5714285714285714
Win average: 0.5734597156398105
Win average: 0.5754716981132075
Win average: 0.5727699530516432
Win average: 0.5700934579439252
Win average: 0.5674418604651162
Win average: 0.5648148148148148
Win average: 0.5668202764976958
Win average: 0.5642201834862385
Win average: 0.5616438356164384
Win average: 0.5636363636363636
Win average: 0.5656108597285068
Win average: 0.5675675675675675
Win average: 0.5695067264573991
Win average: 0.5714285714285714
Win average: 0.5733333333333334
Win average: 0.5752212389380531
Win average: 0.5770925110132159
Win average: 0.5745614035087719
Win average: 0.5764192139737991
Win average: 0.5739130434782609
Win average: 0.5757575757575758
Win average: 0.5775862068965517
Win average: 0.575107296137339
Win average: 0.5769230769230769
Win average: 0.574468085106383
Win average: 0.576271186440678
Win average: 0.5780590717299579
Win average: 0.5798319327731093
Win average: 0.5815899581589958
Win average: 0.5791666666666667
Win average: 0.5809128630705395
Win average: 0.5785123966942148
Win average: 0.5802469135802469
Win average: 0.5819672131147541
Win average: 0.5795918367346938
Win average: 0.5813008130081301
Win average: 0.582995951417004
Win average: 0.5806451612903226
Win average: 0.5823293172690763
Win average: 0.584
Win average: 0.5856573705179283
Win average: 0.5833333333333334
Win average: 0.5849802371541502
Win average: 0.5826771653543307
Win average: 0.5803921568627451
Win average: 0.58203125
Win average: 0.5797665369649806
Win average: 0.5775193798449613
Win average: 0.5752895752895753
Win average: 0.5769230769230769
Win average: 0.578544061302682
Win average: 0.5801526717557252
Win average: 0.5817490494296578
Win average: 0.5833333333333334
Win average: 0.5849056603773585
Win average: 0.5827067669172933
Win average: 0.5805243445692884
Win average: 0.582089552238806
Win average: 0.5836431226765799
Win average: 0.5814814814814815
Win average: 0.5793357933579336
Win average: 0.5808823529411765
Win average: 0.5787545787545788
Win average: 0.5766423357664233
Win average: 0.5781818181818181
Win average: 0.5797101449275363
Win average: 0.5776173285198556
Win average: 0.5755395683453237
Win average: 0.5770609318996416
Win average: 0.575
Win average: 0.5729537366548043
Win average: 0.574468085106383
Win average: 0.5759717314487632
Win average: 0.5774647887323944
Win average: 0.5754385964912281
Win average: 0.5769230769230769
Win average: 0.5749128919860628
Win average: 0.5729166666666666
Win average: 0.5709342560553633
Win average: 0.5689655172413793
Win average: 0.5670103092783505
Win average: 0.5684931506849316
Win average: 0.5699658703071673
Win average: 0.5714285714285714
Win average: 0.5728813559322034
Win average: 0.5743243243243243
Win average: 0.5757575757575758
Win average: 0.5771812080536913
Win average: 0.5752508361204013
Win average: 0.5733333333333334
--------------- Score average: 14.226666666666667	Deviation: 111.22090011424208
--------------- Win average: 0.5733333333333334
AI GAME TEST RESULT: 0.5733333
--- units: 16
Units on each side: 48
Win average: 0.0
Win average: 0.5
Win average: 0.6666666666666666
Win average: 0.75
Win average: 0.8
Win average: 0.8333333333333334
Win average: 0.8571428571428571
Win average: 0.875
Win average: 0.8888888888888888
Win average: 0.8
Win average: 0.7272727272727273
Win average: 0.75
Win average: 0.7692307692307693
Win average: 0.7142857142857143
Win average: 0.6666666666666666
Win average: 0.6875
Win average: 0.7058823529411765
Win average: 0.6666666666666666
Win average: 0.631578947368421
Win average: 0.65
Win average: 0.6666666666666666
Win average: 0.6363636363636364
Win average: 0.6521739130434783
Win average: 0.625
Win average: 0.6
Win average: 0.6153846153846154
Win average: 0.5925925925925926
Win average: 0.5714285714285714
Win average: 0.5517241379310345
Win average: 0.5666666666666667
Win average: 0.5483870967741935
Win average: 0.53125
Win average: 0.5151515151515151
Win average: 0.5294117647058824
Win average: 0.5428571428571428
Win average: 0.5555555555555556
Win average: 0.5405405405405406
Win average: 0.5526315789473685
Win average: 0.5641025641025641
Win average: 0.55
Win average: 0.5609756097560976
Win average: 0.5714285714285714
Win average: 0.5813953488372093
Win average: 0.5681818181818182
Win average: 0.5555555555555556
Win average: 0.5652173913043478
Win average: 0.5531914893617021
Win average: 0.5625
Win average: 0.5510204081632653
Win average: 0.54
Win average: 0.5294117647058824
Win average: 0.5192307692307693
Win average: 0.5283018867924528
Win average: 0.5185185185185185
Win average: 0.5272727272727272
Win average: 0.5178571428571429
Win average: 0.5263157894736842
Win average: 0.5172413793103449
Win average: 0.5084745762711864
Win average: 0.5166666666666667
Win average: 0.5245901639344263
Win average: 0.532258064516129
Win average: 0.5396825396825397
Win average: 0.546875
Win average: 0.5384615384615384
Win average: 0.5454545454545454
Win average: 0.5522388059701493
Win average: 0.5441176470588235
Win average: 0.5507246376811594
Win average: 0.5571428571428572
Win average: 0.5492957746478874
Win average: 0.5555555555555556
Win average: 0.547945205479452
Win average: 0.5540540540540541
Win average: 0.56
Win average: 0.5526315789473685
Win average: 0.5584415584415584
Win average: 0.5512820512820513
Win average: 0.5443037974683544
Win average: 0.5375
Win average: 0.5432098765432098
Win average: 0.5487804878048781
Win average: 0.5421686746987951
Win average: 0.5476190476190477
Win average: 0.5529411764705883
Win average: 0.5465116279069767
Win average: 0.5402298850574713
Win average: 0.5340909090909091
Win average: 0.5393258426966292
Win average: 0.5444444444444444
Win average: 0.5384615384615384
Win average: 0.532608695652174
Win average: 0.5268817204301075
Win average: 0.5212765957446809
Win average: 0.5157894736842106
Win average: 0.5104166666666666
Win average: 0.5051546391752577
Win average: 0.5102040816326531
Win average: 0.5151515151515151
Win average: 0.51
Win average: 0.5148514851485149
Win average: 0.5196078431372549
Win average: 0.5242718446601942
Win average: 0.5192307692307693
Win average: 0.5238095238095238
Win average: 0.5188679245283019
Win average: 0.5233644859813084
Win average: 0.5185185185185185
Win average: 0.5137614678899083
Win average: 0.5181818181818182
Win average: 0.5135135135135135
Win average: 0.5178571428571429
Win average: 0.5221238938053098
Win average: 0.5175438596491229
Win average: 0.5217391304347826
Win average: 0.5258620689655172
Win average: 0.5299145299145299
Win average: 0.5254237288135594
Win average: 0.5210084033613446
Win average: 0.525
Win average: 0.5289256198347108
Win average: 0.5327868852459017
Win average: 0.5365853658536586
Win average: 0.5403225806451613
Win average: 0.536
Win average: 0.5317460317460317
Win average: 0.5275590551181102
Win average: 0.5234375
Win average: 0.5271317829457365
Win average: 0.5307692307692308
Win average: 0.5343511450381679
Win average: 0.5303030303030303
Win average: 0.5263157894736842
Win average: 0.5298507462686567
Win average: 0.5259259259259259
Win average: 0.5220588235294118
Win average: 0.5182481751824818
Win average: 0.5144927536231884
Win average: 0.5179856115107914
Win average: 0.5214285714285715
Win average: 0.524822695035461
Win average: 0.528169014084507
Win average: 0.5314685314685315
Win average: 0.5277777777777778
Win average: 0.5241379310344828
Win average: 0.5273972602739726
Win average: 0.5238095238095238
Win average: 0.527027027027027
Win average: 0.5302013422818792
Win average: 0.5266666666666666
Win average: 0.5298013245033113
Win average: 0.5263157894736842
Win average: 0.5228758169934641
Win average: 0.525974025974026
Win average: 0.5225806451612903
Win average: 0.5256410256410257
Win average: 0.5222929936305732
Win average: 0.5253164556962026
Win average: 0.5220125786163522
Win average: 0.525
Win average: 0.5279503105590062
Win average: 0.5308641975308642
Win average: 0.5337423312883436
Win average: 0.5365853658536586
Win average: 0.5393939393939394
Win average: 0.536144578313253
Win average: 0.5389221556886228
Win average: 0.5357142857142857
Win average: 0.5325443786982249
Win average: 0.5352941176470588
Win average: 0.5380116959064327
Win average: 0.5406976744186046
Win average: 0.5433526011560693
Win average: 0.5459770114942529
Win average: 0.5428571428571428
Win average: 0.5397727272727273
Win average: 0.5423728813559322
Win average: 0.5393258426966292
Win average: 0.5418994413407822
Win average: 0.5388888888888889
Win average: 0.5414364640883977
Win average: 0.5439560439560439
Win average: 0.546448087431694
Win average: 0.5489130434782609
Win average: 0.5513513513513514
Win average: 0.5483870967741935
Win average: 0.5454545454545454
Win average: 0.5478723404255319
Win average: 0.5502645502645502
Win average: 0.5526315789473685
Win average: 0.5549738219895288
Win average: 0.5572916666666666
Win average: 0.5595854922279793
Win average: 0.5567010309278351
Win average: 0.558974358974359
Win average: 0.5612244897959183
Win average: 0.5634517766497462
Win average: 0.5656565656565656
Win average: 0.5678391959798995
Win average: 0.57
Win average: 0.5671641791044776
Win average: 0.5643564356435643
Win average: 0.5665024630541872
Win average: 0.5637254901960784
Win average: 0.5658536585365853
Win average: 0.5679611650485437
Win average: 0.5700483091787439
Win average: 0.5721153846153846
Win average: 0.5741626794258373
Win average: 0.5714285714285714
Win average: 0.5687203791469194
Win average: 0.5660377358490566
Win average: 0.568075117370892
Win average: 0.5654205607476636
Win average: 0.5627906976744186
Win average: 0.5601851851851852
Win average: 0.5622119815668203
Win average: 0.5596330275229358
Win average: 0.5570776255707762
Win average: 0.5590909090909091
Win average: 0.5610859728506787
Win average: 0.5630630630630631
Win average: 0.5605381165919282
Win average: 0.5580357142857143
Win average: 0.5555555555555556
Win average: 0.5530973451327433
Win average: 0.5506607929515418
Win average: 0.5526315789473685
Win average: 0.5545851528384279
Win average: 0.5521739130434783
Win average: 0.5497835497835498
Win average: 0.5474137931034483
Win average: 0.5493562231759657
Win average: 0.5470085470085471
Win average: 0.548936170212766
Win average: 0.5508474576271186
Win average: 0.5527426160337553
Win average: 0.5504201680672269
Win average: 0.5523012552301255
Win average: 0.55
Win average: 0.5518672199170125
Win average: 0.5537190082644629
Win average: 0.5555555555555556
Win average: 0.5532786885245902
Win average: 0.5510204081632653
Win average: 0.5528455284552846
Win average: 0.5546558704453441
Win average: 0.5564516129032258
Win average: 0.5582329317269076
Win average: 0.556
Win average: 0.5537848605577689
Win average: 0.5515873015873016
Win average: 0.5533596837944664
Win average: 0.5551181102362205
Win average: 0.5529411764705883
Win average: 0.55078125
Win average: 0.5525291828793775
Win average: 0.5542635658914729
Win average: 0.555984555984556
Win average: 0.5576923076923077
Win average: 0.5555555555555556
Win average: 0.5572519083969466
Win average: 0.5551330798479087
Win average: 0.5568181818181818
Win average: 0.5547169811320755
Win average: 0.5526315789473685
Win average: 0.5543071161048689
Win average: 0.5559701492537313
Win average: 0.5539033457249071
Win average: 0.5555555555555556
Win average: 0.5535055350553506
Win average: 0.5551470588235294
Win average: 0.5567765567765568
Win average: 0.5547445255474452
Win average: 0.5563636363636364
Win average: 0.5579710144927537
Win average: 0.555956678700361
Win average: 0.5539568345323741
Win average: 0.5519713261648745
Win average: 0.5535714285714286
Win average: 0.5516014234875445
Win average: 0.5531914893617021
Win average: 0.5547703180212014
Win average: 0.5528169014084507
Win average: 0.5543859649122806
Win average: 0.5559440559440559
Win average: 0.5574912891986062
Win average: 0.5590277777777778
Win average: 0.5605536332179931
Win average: 0.5620689655172414
Win average: 0.5601374570446735
Win average: 0.5582191780821918
Win average: 0.5597269624573379
Win average: 0.5612244897959183
Win average: 0.559322033898305
Win average: 0.5608108108108109
Win average: 0.5622895622895623
Win average: 0.5604026845637584
Win average: 0.5585284280936454
Win average: 0.56
--------------- Score average: 16.226666666666667	Deviation: 140.252636180414
--------------- Win average: 0.56
AI GAME TEST RESULT: 0.56
